txn_id,account_no,region,location,branch_code,txn_type,amount,status,device_type,customer_type,timestamp,fraud_type
TX02075,AC17994,North,Uttar Pradesh,BR127,MANDATE,37646.96,Success,mobile,Corporate,2024-08-18 07:50:00,legit
TX02076,AC59691,West,Gujarat,BR156,NEFT,43678.54,Success,tablet,Corporate,2024-08-21 17:34:00,unauthorized_device
TX02077,AC56298,North,Delhi,BR190,NEFT,62315.42,Success,tablet,Corporate,2024-07-09 05:22:00,timing_anomaly
TX02078,AC48259,West,Gujarat,BR111,CHEQUE,74077.69,Failed,ATM,Individual,2024-08-23 05:28:00,fake_cheque
TX02079,AC34371,East,Bihar,BR114,NEFT,47211.07,Success,web,Corporate,2024-08-25 20:05:00,duplicate_payment
TX02080,AC27566,North,Haryana,BR162,UPI,40996.21,Success,web,Corporate,2024-08-29 04:17:00,amount_tampering
TX02081,AC10614,East,Odisha,BR137,UPI,50010.56,Success,ATM,Corporate,2024-07-24 08:10:00,signature_mismatch
TX02082,AC99516,West,Maharashtra,BR104,NEFT,62024.13,Success,ATM,Corporate,2024-08-27 18:19:00,legit
TX02083,AC53877,East,Jharkhand,BR133,NEFT,21122.9,Pending,mobile,Individual,2024-07-18 04:40:00,legit
TX02084,AC81678,South,Karnataka,BR162,UPI,4076.38,Success,web,Corporate,2024-08-08 04:50:00,incorrect_account
TX02085,AC27605,South,Kerala,BR181,CHEQUE,38989.26,Success,ATM,Individual,2024-08-18 03:19:00,legit
TX02086,AC40135,East,Odisha,BR102,MANDATE,25585.75,Success,mobile,Corporate,2024-08-15 01:59:00,amount_tampering
TX02087,AC96412,South,Karnataka,BR122,CHEQUE,39837.2,Failed,ATM,Corporate,2024-07-30 02:50:00,legit
TX02088,AC55954,South,Karnataka,BR198,CHEQUE,47044.39,Success,ATM,Individual,2024-08-14 16:31:00,mandate_violation
TX02089,AC44849,North,Delhi,BR182,MANDATE,40935.03,Success,mobile,Individual,2024-08-04 22:18:00,legit
TX02090,AC45519,South,Karnataka,BR139,UPI,79049.35,Success,mobile,Corporate,2024-07-19 17:01:00,legit
TX02091,AC68089,East,Odisha,BR193,UPI,56534.9,Success,tablet,Corporate,2024-08-10 21:57:00,duplicate_payment
TX02092,AC42908,South,Karnataka,BR191,NEFT,56009.49,Success,mobile,Corporate,2024-07-18 13:37:00,legit
TX02093,AC93481,West,Maharashtra,BR123,UPI,62444.14,Success,tablet,Corporate,2024-07-16 04:30:00,legit
TX02094,AC44336,South,Karnataka,BR129,NEFT,27223.34,Success,tablet,Corporate,2024-08-12 00:52:00,mandate_violation
TX02095,AC45196,East,West Bengal,BR102,NEFT,70782.24,Success,ATM,Corporate,2024-07-10 01:48:00,legit
TX02096,AC30913,East,Bihar,BR199,UPI,48484.71,Success,mobile,Individual,2024-08-26 13:26:00,fake_cheque
TX02097,AC90756,East,West Bengal,BR181,UPI,63409.61,Success,tablet,Corporate,2024-07-03 13:31:00,legit
TX02098,AC83140,West,Gujarat,BR195,MANDATE,28562.86,Pending,ATM,Individual,2024-07-17 16:29:00,mandate_violation
TX02099,AC20240,West,Rajasthan,BR118,UPI,18924.82,Success,tablet,Individual,2024-07-16 16:35:00,amount_tampering
TX02100,AC24140,South,Tamil Nadu,BR124,CHEQUE,66357.79,Success,ATM,Individual,2024-08-04 17:21:00,incorrect_account
TX02101,AC72244,South,Karnataka,BR169,MANDATE,57528.19,Success,web,Individual,2024-07-14 18:50:00,legit
TX02102,AC14167,East,Odisha,BR150,MANDATE,31958.97,Success,mobile,Corporate,2024-07-18 21:27:00,amount_tampering
TX02103,AC81264,South,Tamil Nadu,BR143,MANDATE,32606.74,Success,tablet,Individual,2024-07-06 10:55:00,signature_mismatch
TX02104,AC41902,North,Uttar Pradesh,BR172,NEFT,72508.7,Success,ATM,Individual,2024-08-26 00:13:00,fake_cheque
TX02105,AC34839,South,Andhra Pradesh,BR121,UPI,26211.76,Success,web,Corporate,2024-08-21 13:15:00,duplicate_payment
TX02106,AC76757,West,Maharashtra,BR183,MANDATE,82853.46,Success,web,Individual,2024-07-03 06:30:00,legit
TX02107,AC43277,East,Bihar,BR195,MANDATE,31987.59,Success,ATM,Individual,2024-08-21 20:02:00,mandate_violation
TX02108,AC18965,West,Maharashtra,BR158,CHEQUE,62767.84,Success,ATM,Individual,2024-07-14 04:06:00,legit
TX02109,AC49522,East,Odisha,BR123,CHEQUE,43427.63,Success,ATM,Individual,2024-07-14 02:43:00,timing_anomaly
TX02110,AC38137,East,West Bengal,BR118,NEFT,62063.75,Success,tablet,Corporate,2024-08-13 04:28:00,legit
TX02111,AC59260,South,Karnataka,BR186,UPI,39117.72,Success,tablet,Corporate,2024-07-09 14:09:00,incorrect_account
TX02112,AC27111,West,Goa,BR110,MANDATE,46744.14,Success,tablet,Individual,2024-07-13 04:35:00,unauthorized_device
TX02113,AC55212,East,Bihar,BR114,MANDATE,50818.38,Success,mobile,Individual,2024-08-22 08:02:00,legit
TX02114,AC51899,South,Karnataka,BR155,MANDATE,29956.25,Pending,tablet,Corporate,2024-07-24 05:42:00,fake_cheque
TX02115,AC66093,West,Gujarat,BR127,MANDATE,64816.49,Success,mobile,Individual,2024-08-15 12:42:00,legit
TX02116,AC50889,West,Rajasthan,BR103,UPI,39735.73,Success,mobile,Individual,2024-08-22 01:18:00,duplicate_payment
TX02117,AC48217,North,Delhi,BR155,CHEQUE,45428.0,Success,ATM,Individual,2024-08-05 18:36:00,legit
TX02118,AC91962,North,Punjab,BR141,UPI,30113.01,Success,tablet,Corporate,2024-07-25 14:44:00,fake_cheque
TX02119,AC15121,North,Delhi,BR128,MANDATE,500.0,Success,ATM,Individual,2024-07-14 11:23:00,legit
TX02120,AC11275,North,Delhi,BR121,UPI,46179.44,Success,ATM,Individual,2024-07-02 07:46:00,timing_anomaly
TX02121,AC53103,South,Karnataka,BR197,UPI,98252.31,Success,mobile,Individual,2024-08-19 22:18:00,legit
TX02122,AC42593,East,Jharkhand,BR158,UPI,65692.09,Success,mobile,Individual,2024-08-16 23:33:00,legit
TX02123,AC84465,South,Tamil Nadu,BR132,NEFT,49614.79,Success,mobile,Individual,2024-08-22 18:15:00,legit
TX02124,AC22103,West,Gujarat,BR130,UPI,44742.18,Success,web,Corporate,2024-08-22 23:20:00,legit
TX02125,AC85650,West,Maharashtra,BR149,NEFT,50449.32,Success,tablet,Corporate,2024-08-19 10:54:00,legit
TX02126,AC20774,West,Goa,BR133,MANDATE,60942.38,Success,mobile,Individual,2024-08-24 07:33:00,legit
TX02127,AC87265,East,Odisha,BR131,MANDATE,26383.74,Success,mobile,Individual,2024-08-10 13:34:00,signature_mismatch
TX02128,AC22598,South,Kerala,BR111,CHEQUE,72286.43,Success,tablet,Individual,2024-08-22 04:27:00,legit
TX02129,AC50507,North,Delhi,BR124,CHEQUE,64307.63,Success,mobile,Individual,2024-08-03 01:01:00,incorrect_account
TX02130,AC41348,East,Jharkhand,BR152,NEFT,64363.71,Success,ATM,Corporate,2024-07-26 19:03:00,legit
TX02131,AC45826,West,Goa,BR156,UPI,58769.51,Success,mobile,Individual,2024-08-20 02:39:00,mandate_violation
TX02132,AC94405,South,Karnataka,BR190,NEFT,50392.33,Success,web,Individual,2024-08-29 09:39:00,incorrect_account
TX02133,AC68554,East,West Bengal,BR119,MANDATE,63457.22,Success,tablet,Individual,2024-08-15 05:27:00,unauthorized_device
TX02134,AC52567,North,Haryana,BR129,CHEQUE,61836.28,Success,web,Corporate,2024-07-29 08:38:00,mandate_violation
TX02135,AC39133,East,Jharkhand,BR102,NEFT,42919.19,Success,web,Individual,2024-08-20 23:22:00,legit
TX02136,AC82307,East,West Bengal,BR170,NEFT,38527.96,Success,mobile,Individual,2024-08-27 11:38:00,legit
TX02137,AC55344,South,Kerala,BR185,MANDATE,52037.13,Success,mobile,Individual,2024-08-12 07:02:00,legit
TX02138,AC38713,South,Kerala,BR154,MANDATE,80980.4,Success,mobile,Individual,2024-08-21 02:44:00,incorrect_account
TX02139,AC28785,West,Maharashtra,BR103,NEFT,25217.86,Success,web,Individual,2024-07-12 13:46:00,legit
TX02140,AC92201,West,Maharashtra,BR144,NEFT,20649.49,Success,tablet,Corporate,2024-07-02 01:11:00,legit
TX02141,AC66280,West,Rajasthan,BR128,CHEQUE,53295.22,Success,mobile,Corporate,2024-08-29 15:04:00,mandate_violation
TX02142,AC28917,West,Goa,BR128,CHEQUE,51017.75,Success,mobile,Individual,2024-08-26 14:51:00,signature_mismatch
TX02143,AC41011,South,Kerala,BR163,UPI,53466.83,Pending,tablet,Corporate,2024-07-14 13:16:00,unauthorized_device
TX02144,AC55838,West,Maharashtra,BR162,MANDATE,54879.06,Success,web,Corporate,2024-07-10 05:51:00,legit
TX02145,AC26543,West,Gujarat,BR150,MANDATE,45535.95,Pending,ATM,Corporate,2024-08-05 06:20:00,legit
TX02146,AC62453,North,Punjab,BR135,NEFT,79797.27,Pending,ATM,Corporate,2024-08-19 16:16:00,fake_cheque
TX02147,AC45332,East,Jharkhand,BR159,NEFT,17981.92,Success,mobile,Individual,2024-08-02 21:56:00,duplicate_payment
TX02148,AC64104,South,Kerala,BR164,MANDATE,33430.06,Pending,web,Individual,2024-07-22 10:00:00,timing_anomaly
TX02149,AC45635,North,Uttar Pradesh,BR106,CHEQUE,47934.9,Success,ATM,Individual,2024-07-11 01:18:00,mandate_violation
TX02150,AC54076,West,Rajasthan,BR177,CHEQUE,17136.22,Success,tablet,Individual,2024-07-02 13:33:00,legit
TX02151,AC96497,East,Bihar,BR182,NEFT,46482.91,Success,mobile,Corporate,2024-07-18 19:13:00,legit
TX02152,AC20526,North,Haryana,BR131,NEFT,83229.4,Failed,ATM,Individual,2024-07-28 22:02:00,incorrect_account
TX02153,AC98757,East,Odisha,BR192,NEFT,50417.73,Success,tablet,Corporate,2024-08-18 20:44:00,duplicate_payment
TX02154,AC63104,West,Rajasthan,BR199,NEFT,54614.02,Success,mobile,Individual,2024-07-04 23:33:00,mandate_violation
TX02155,AC31102,East,Bihar,BR125,CHEQUE,24796.7,Success,web,Individual,2024-07-03 16:01:00,signature_mismatch
TX02156,AC62618,South,Kerala,BR178,MANDATE,37672.77,Success,web,Corporate,2024-07-13 22:48:00,signature_mismatch
TX02157,AC94129,West,Maharashtra,BR107,UPI,42496.07,Success,web,Individual,2024-08-24 03:05:00,fake_cheque
TX02158,AC87624,South,Tamil Nadu,BR111,CHEQUE,43645.7,Success,mobile,Individual,2024-07-28 02:35:00,legit
TX02159,AC72238,South,Karnataka,BR113,MANDATE,75632.88,Success,ATM,Corporate,2024-07-05 03:35:00,legit
TX02160,AC23757,West,Gujarat,BR197,CHEQUE,61153.82,Success,mobile,Corporate,2024-07-09 23:13:00,legit
TX02161,AC47341,West,Rajasthan,BR146,NEFT,27770.84,Success,mobile,Individual,2024-08-09 19:50:00,timing_anomaly
TX02162,AC54262,North,Delhi,BR102,MANDATE,54930.1,Failed,ATM,Individual,2024-08-12 22:23:00,mandate_violation
TX02163,AC71339,South,Karnataka,BR159,NEFT,59964.43,Failed,mobile,Corporate,2024-07-03 12:03:00,legit
TX02164,AC77106,South,Andhra Pradesh,BR119,UPI,72802.98,Failed,ATM,Corporate,2024-08-13 19:01:00,legit
TX02165,AC25809,North,Haryana,BR143,UPI,81610.81,Success,ATM,Individual,2024-07-01 15:14:00,mandate_violation
TX02166,AC47590,South,Kerala,BR145,MANDATE,29698.12,Failed,mobile,Individual,2024-07-16 10:45:00,legit
TX02167,AC97704,East,Odisha,BR198,UPI,33782.85,Success,ATM,Individual,2024-07-15 18:28:00,legit
TX02168,AC25930,West,Maharashtra,BR149,MANDATE,24848.44,Success,ATM,Corporate,2024-08-06 06:20:00,legit
TX02169,AC12611,West,Goa,BR187,CHEQUE,45319.6,Success,mobile,Individual,2024-08-22 14:48:00,legit
TX02170,AC57798,North,Delhi,BR141,NEFT,59327.17,Success,ATM,Corporate,2024-07-14 05:10:00,amount_tampering
TX02171,AC10578,West,Maharashtra,BR127,UPI,69746.69,Success,tablet,Individual,2024-07-26 16:11:00,legit
TX02172,AC24746,North,Punjab,BR136,CHEQUE,48480.98,Success,web,Individual,2024-07-01 22:19:00,unauthorized_device
TX02173,AC24042,West,Maharashtra,BR101,CHEQUE,43603.05,Failed,mobile,Individual,2024-07-10 04:29:00,amount_tampering
TX02174,AC19341,West,Goa,BR192,CHEQUE,53035.16,Success,ATM,Corporate,2024-08-06 19:09:00,legit
TX02175,AC42121,North,Uttar Pradesh,BR129,CHEQUE,33297.14,Success,mobile,Individual,2024-07-30 15:50:00,duplicate_payment
TX02176,AC25530,East,Jharkhand,BR153,CHEQUE,91790.77,Success,web,Corporate,2024-08-16 00:25:00,legit
TX02177,AC86704,West,Maharashtra,BR140,MANDATE,17846.78,Success,tablet,Corporate,2024-07-11 02:50:00,mandate_violation
TX02178,AC20008,West,Goa,BR142,NEFT,53694.81,Success,tablet,Corporate,2024-08-16 02:52:00,signature_mismatch
TX02179,AC57484,East,Odisha,BR148,NEFT,90472.12,Success,ATM,Individual,2024-07-21 16:04:00,legit
TX02180,AC12472,North,Uttar Pradesh,BR137,MANDATE,50136.0,Success,tablet,Corporate,2024-08-08 11:43:00,legit
TX02181,AC71415,North,Delhi,BR145,NEFT,46199.22,Success,mobile,Corporate,2024-07-19 12:42:00,duplicate_payment
TX02182,AC75541,West,Maharashtra,BR146,MANDATE,42851.09,Success,ATM,Individual,2024-08-13 19:05:00,legit
TX02183,AC18021,North,Delhi,BR162,CHEQUE,46392.17,Success,web,Individual,2024-07-17 21:41:00,legit
TX02184,AC48863,South,Kerala,BR164,CHEQUE,77456.97,Success,web,Corporate,2024-07-05 12:48:00,mandate_violation
TX02185,AC32643,East,Bihar,BR198,MANDATE,5762.76,Success,ATM,Individual,2024-08-11 00:56:00,incorrect_account
TX02186,AC77658,East,West Bengal,BR157,MANDATE,80668.67,Success,web,Individual,2024-08-10 12:48:00,legit
TX02187,AC59446,North,Punjab,BR161,NEFT,21520.86,Failed,web,Corporate,2024-07-19 22:55:00,legit
TX02188,AC62545,West,Goa,BR188,UPI,44666.95,Success,web,Individual,2024-08-18 03:38:00,fake_cheque
TX02189,AC76053,West,Maharashtra,BR152,NEFT,41415.11,Success,ATM,Individual,2024-07-17 01:16:00,duplicate_payment
TX02190,AC53857,East,Odisha,BR133,NEFT,61771.07,Success,mobile,Individual,2024-08-13 04:02:00,incorrect_account
TX02191,AC64803,South,Kerala,BR176,MANDATE,18037.51,Success,tablet,Individual,2024-07-29 14:32:00,incorrect_account
TX02192,AC96014,East,Jharkhand,BR157,NEFT,59243.45,Success,ATM,Corporate,2024-07-31 20:33:00,timing_anomaly
TX02193,AC30812,West,Maharashtra,BR175,NEFT,90486.19,Success,tablet,Individual,2024-07-17 11:14:00,fake_cheque
TX02194,AC62748,North,Haryana,BR193,UPI,22736.52,Success,web,Individual,2024-08-28 13:40:00,mandate_violation
TX02195,AC23538,South,Tamil Nadu,BR159,CHEQUE,53794.12,Success,ATM,Corporate,2024-08-25 05:27:00,signature_mismatch
TX02196,AC74463,South,Andhra Pradesh,BR121,NEFT,36760.36,Success,web,Corporate,2024-07-11 09:04:00,unauthorized_device
TX02197,AC82415,West,Gujarat,BR104,CHEQUE,58517.74,Success,mobile,Corporate,2024-08-22 15:56:00,duplicate_payment
TX02198,AC86613,North,Punjab,BR103,UPI,50382.96,Success,mobile,Individual,2024-07-25 05:23:00,incorrect_account
TX02199,AC62103,East,Jharkhand,BR109,NEFT,37170.26,Success,mobile,Individual,2024-08-11 00:18:00,fake_cheque
TX02200,AC12533,North,Delhi,BR151,UPI,59757.45,Success,mobile,Corporate,2024-07-01 23:32:00,legit
TX02201,AC48168,North,Punjab,BR123,MANDATE,86086.96,Success,web,Corporate,2024-07-26 10:55:00,amount_tampering
TX02202,AC39343,South,Andhra Pradesh,BR120,CHEQUE,46181.92,Success,ATM,Individual,2024-08-20 12:52:00,duplicate_payment
TX02203,AC39136,South,Andhra Pradesh,BR196,CHEQUE,64395.16,Success,web,Corporate,2024-08-26 01:11:00,legit
TX02204,AC82095,East,West Bengal,BR189,UPI,24134.54,Success,web,Individual,2024-08-12 01:17:00,legit
TX02205,AC74652,North,Delhi,BR120,NEFT,30871.27,Success,web,Corporate,2024-08-29 08:47:00,duplicate_payment
TX02206,AC83821,West,Maharashtra,BR116,MANDATE,59448.13,Success,ATM,Corporate,2024-08-28 18:57:00,timing_anomaly
TX02207,AC32497,West,Gujarat,BR170,CHEQUE,79682.32,Success,web,Corporate,2024-07-25 02:24:00,legit
TX02208,AC92129,East,West Bengal,BR157,NEFT,57112.27,Success,ATM,Corporate,2024-07-01 06:05:00,amount_tampering
TX02209,AC74901,East,Jharkhand,BR102,UPI,43738.84,Success,mobile,Individual,2024-08-21 10:21:00,legit
TX02210,AC32512,South,Karnataka,BR123,NEFT,49985.83,Failed,tablet,Individual,2024-08-26 09:44:00,duplicate_payment
TX02211,AC43953,South,Karnataka,BR122,UPI,24991.85,Success,web,Individual,2024-07-19 18:38:00,mandate_violation
TX02212,AC31990,North,Uttar Pradesh,BR108,NEFT,62090.31,Success,tablet,Corporate,2024-08-01 07:35:00,legit
TX02213,AC17782,South,Karnataka,BR143,CHEQUE,67646.66,Success,mobile,Individual,2024-08-06 20:20:00,legit
TX02214,AC82664,East,Odisha,BR179,UPI,40958.19,Success,web,Individual,2024-07-15 18:20:00,unauthorized_device
TX02215,AC42281,West,Gujarat,BR175,MANDATE,40599.16,Success,mobile,Corporate,2024-08-21 08:47:00,legit
TX02216,AC80564,North,Delhi,BR116,CHEQUE,55317.56,Success,mobile,Individual,2024-08-22 18:33:00,duplicate_payment
TX02217,AC53691,West,Rajasthan,BR178,UPI,41265.61,Pending,mobile,Individual,2024-07-23 02:14:00,legit
TX02218,AC62623,North,Delhi,BR161,MANDATE,48677.35,Success,tablet,Corporate,2024-07-15 13:38:00,signature_mismatch
TX02219,AC11951,West,Gujarat,BR176,CHEQUE,91994.44,Success,web,Corporate,2024-08-01 02:53:00,legit
TX02220,AC22817,North,Punjab,BR150,MANDATE,45059.49,Success,web,Individual,2024-08-13 20:06:00,amount_tampering
TX02221,AC62531,North,Haryana,BR135,MANDATE,42833.2,Success,ATM,Corporate,2024-08-04 20:53:00,signature_mismatch
TX02222,AC28594,South,Andhra Pradesh,BR115,MANDATE,37049.16,Success,web,Individual,2024-07-01 09:51:00,legit
TX02223,AC30753,East,Bihar,BR117,CHEQUE,64883.84,Success,web,Individual,2024-07-06 17:10:00,timing_anomaly
TX02224,AC40182,East,Bihar,BR101,CHEQUE,46375.52,Success,web,Individual,2024-07-10 03:15:00,legit
TX02225,AC23771,East,Odisha,BR185,NEFT,37012.54,Success,ATM,Corporate,2024-08-23 19:40:00,fake_cheque
TX02226,AC28305,East,Jharkhand,BR177,UPI,76426.08,Success,tablet,Individual,2024-07-14 22:56:00,legit
TX02227,AC75761,North,Uttar Pradesh,BR180,CHEQUE,78392.06,Success,mobile,Individual,2024-07-01 16:13:00,unauthorized_device
TX02228,AC81136,West,Goa,BR105,MANDATE,37991.53,Success,ATM,Individual,2024-07-20 00:30:00,legit
TX02229,AC32302,West,Rajasthan,BR112,CHEQUE,12669.2,Failed,mobile,Individual,2024-07-31 23:22:00,fake_cheque
TX02230,AC81159,East,Jharkhand,BR135,NEFT,70150.27,Failed,tablet,Corporate,2024-08-17 23:53:00,legit
TX02231,AC80973,North,Uttar Pradesh,BR189,MANDATE,36307.4,Success,ATM,Individual,2024-08-06 19:42:00,legit
TX02232,AC12357,East,Jharkhand,BR161,UPI,65812.51,Success,web,Corporate,2024-07-28 18:35:00,legit
TX02233,AC93577,East,Bihar,BR110,MANDATE,10597.92,Success,web,Individual,2024-07-17 17:00:00,legit
TX02234,AC11130,South,Karnataka,BR145,MANDATE,67851.95,Success,tablet,Corporate,2024-07-16 15:57:00,legit
TX02235,AC34733,East,Odisha,BR182,NEFT,25776.56,Success,web,Individual,2024-07-23 08:42:00,legit
TX02236,AC21428,East,Odisha,BR176,NEFT,64615.28,Success,ATM,Corporate,2024-07-16 11:53:00,legit
TX02237,AC68115,South,Karnataka,BR152,MANDATE,50285.46,Success,tablet,Individual,2024-08-22 20:35:00,timing_anomaly
TX02238,AC35454,North,Delhi,BR161,CHEQUE,30921.21,Success,mobile,Individual,2024-08-25 22:26:00,signature_mismatch
TX02239,AC21062,North,Punjab,BR147,UPI,41859.27,Success,web,Individual,2024-07-15 14:13:00,unauthorized_device
TX02240,AC70775,South,Tamil Nadu,BR175,UPI,63726.37,Success,mobile,Individual,2024-08-08 05:13:00,legit
TX02241,AC79320,North,Haryana,BR162,NEFT,52117.89,Success,tablet,Corporate,2024-07-11 02:15:00,legit
TX02242,AC64786,South,Andhra Pradesh,BR155,UPI,61688.26,Success,web,Corporate,2024-07-01 22:33:00,duplicate_payment
TX02243,AC52672,North,Haryana,BR122,UPI,89528.81,Success,mobile,Corporate,2024-08-08 17:45:00,legit
TX02244,AC39220,South,Karnataka,BR125,MANDATE,18715.17,Success,tablet,Corporate,2024-07-09 11:29:00,legit
TX02245,AC49278,North,Punjab,BR191,NEFT,82344.25,Success,tablet,Corporate,2024-07-11 14:04:00,legit
TX02246,AC35772,West,Gujarat,BR159,MANDATE,52087.12,Success,ATM,Corporate,2024-08-13 09:10:00,legit
TX02247,AC14147,West,Gujarat,BR132,CHEQUE,32024.32,Success,mobile,Corporate,2024-08-09 00:13:00,legit
TX02248,AC72047,East,Bihar,BR112,MANDATE,23393.73,Success,mobile,Corporate,2024-08-26 09:48:00,legit
TX02249,AC34744,North,Uttar Pradesh,BR189,UPI,46217.59,Success,web,Corporate,2024-08-21 00:07:00,incorrect_account
TX02250,AC50324,East,Bihar,BR109,MANDATE,68433.0,Success,tablet,Corporate,2024-08-08 23:51:00,legit
TX02251,AC35738,West,Rajasthan,BR157,NEFT,47449.02,Success,tablet,Corporate,2024-07-21 12:22:00,amount_tampering
TX02252,AC27932,West,Maharashtra,BR135,MANDATE,80223.1,Success,ATM,Corporate,2024-07-06 18:06:00,legit
TX02253,AC10421,East,Odisha,BR164,CHEQUE,20976.49,Success,tablet,Corporate,2024-07-25 09:16:00,mandate_violation
TX02254,AC61224,East,Odisha,BR141,NEFT,49758.22,Success,mobile,Individual,2024-08-13 09:55:00,legit
TX02255,AC44321,West,Maharashtra,BR139,MANDATE,24952.13,Success,ATM,Individual,2024-07-27 17:22:00,incorrect_account
TX02256,AC76216,East,Bihar,BR127,MANDATE,57272.64,Success,ATM,Individual,2024-08-19 08:31:00,legit
TX02257,AC95436,East,Jharkhand,BR132,MANDATE,67737.75,Success,web,Corporate,2024-07-22 06:49:00,amount_tampering
TX02258,AC18800,East,Bihar,BR188,NEFT,41584.76,Success,mobile,Individual,2024-07-14 13:49:00,fake_cheque
TX02259,AC31880,South,Tamil Nadu,BR199,CHEQUE,500.0,Success,ATM,Corporate,2024-07-02 20:38:00,unauthorized_device
TX02260,AC40957,East,Jharkhand,BR196,MANDATE,53978.96,Success,mobile,Individual,2024-07-23 13:43:00,fake_cheque
TX02261,AC65680,North,Punjab,BR103,MANDATE,58734.77,Success,ATM,Individual,2024-07-03 00:36:00,legit
TX02262,AC71735,South,Karnataka,BR123,UPI,58085.9,Success,ATM,Corporate,2024-07-08 09:33:00,legit
TX02263,AC77095,West,Goa,BR142,UPI,74715.64,Success,tablet,Individual,2024-08-05 05:52:00,fake_cheque
TX02264,AC36902,West,Gujarat,BR138,UPI,28578.93,Success,ATM,Corporate,2024-07-03 04:34:00,legit
TX02265,AC51276,East,West Bengal,BR185,CHEQUE,63604.32,Success,web,Individual,2024-08-11 10:51:00,duplicate_payment
TX02266,AC94923,West,Maharashtra,BR169,MANDATE,73850.15,Success,ATM,Individual,2024-08-07 01:23:00,amount_tampering
TX02267,AC34486,South,Tamil Nadu,BR151,UPI,14428.25,Success,mobile,Corporate,2024-07-18 10:40:00,legit
TX02268,AC86050,North,Delhi,BR186,UPI,56393.04,Success,web,Corporate,2024-07-30 09:17:00,legit
TX02269,AC36748,North,Haryana,BR111,MANDATE,39916.4,Success,mobile,Corporate,2024-07-29 00:45:00,legit
TX02270,AC32494,West,Rajasthan,BR120,NEFT,48369.55,Success,web,Individual,2024-07-22 14:37:00,legit
TX02271,AC49647,South,Tamil Nadu,BR136,CHEQUE,56953.53,Success,ATM,Corporate,2024-07-03 10:30:00,legit
TX02272,AC88487,North,Delhi,BR178,CHEQUE,40255.43,Success,ATM,Individual,2024-07-01 04:21:00,amount_tampering
TX02273,AC89594,North,Uttar Pradesh,BR129,CHEQUE,36485.84,Success,web,Individual,2024-07-14 08:28:00,legit
TX02274,AC98905,South,Andhra Pradesh,BR192,NEFT,50683.05,Success,mobile,Corporate,2024-08-27 17:01:00,amount_tampering
TX02275,AC94003,East,Odisha,BR186,NEFT,28255.08,Success,mobile,Individual,2024-08-04 13:16:00,legit
TX02276,AC43108,North,Delhi,BR142,NEFT,28283.5,Success,ATM,Individual,2024-07-11 09:59:00,fake_cheque
TX02277,AC88522,North,Haryana,BR180,CHEQUE,63587.47,Success,mobile,Individual,2024-07-03 19:54:00,legit
TX02278,AC80703,South,Tamil Nadu,BR158,UPI,27024.12,Success,web,Corporate,2024-08-20 02:04:00,mandate_violation
TX02279,AC48795,East,Bihar,BR196,NEFT,63326.25,Success,mobile,Corporate,2024-07-14 09:47:00,legit
TX02280,AC96477,East,Odisha,BR182,MANDATE,59251.83,Success,mobile,Individual,2024-08-08 03:12:00,legit
TX02281,AC65441,South,Andhra Pradesh,BR114,UPI,15483.87,Success,ATM,Corporate,2024-07-13 01:18:00,duplicate_payment
TX02282,AC14337,North,Delhi,BR130,NEFT,36448.71,Success,web,Corporate,2024-07-18 17:09:00,legit
TX02283,AC44676,East,Bihar,BR127,CHEQUE,73882.19,Success,ATM,Individual,2024-08-28 10:18:00,unauthorized_device
TX02284,AC78409,West,Maharashtra,BR110,UPI,30376.69,Success,tablet,Individual,2024-07-28 03:33:00,mandate_violation
TX02285,AC59012,North,Haryana,BR176,NEFT,40711.91,Success,web,Individual,2024-08-11 17:40:00,timing_anomaly
TX02286,AC11173,North,Uttar Pradesh,BR172,MANDATE,59241.22,Success,mobile,Individual,2024-08-25 12:39:00,amount_tampering
TX02287,AC68832,South,Karnataka,BR196,CHEQUE,65667.81,Success,tablet,Individual,2024-07-29 01:34:00,duplicate_payment
TX02288,AC56512,North,Haryana,BR132,NEFT,44969.22,Success,ATM,Corporate,2024-07-26 08:08:00,legit
TX02289,AC41859,West,Rajasthan,BR165,UPI,38049.8,Success,ATM,Corporate,2024-07-23 15:26:00,legit
TX02290,AC46234,West,Goa,BR119,UPI,78447.4,Pending,web,Corporate,2024-07-04 11:58:00,amount_tampering
TX02291,AC70764,West,Rajasthan,BR174,NEFT,84777.99,Success,tablet,Corporate,2024-07-16 20:30:00,mandate_violation
TX02292,AC16618,East,Odisha,BR177,MANDATE,69577.16,Success,ATM,Individual,2024-07-02 00:12:00,amount_tampering
TX02293,AC62186,South,Andhra Pradesh,BR172,MANDATE,51706.36,Success,tablet,Corporate,2024-08-25 13:09:00,legit
TX02294,AC88750,North,Punjab,BR127,CHEQUE,33834.69,Success,ATM,Corporate,2024-08-20 14:33:00,legit
TX02295,AC74937,West,Gujarat,BR147,MANDATE,33391.11,Success,mobile,Individual,2024-07-24 04:38:00,legit
TX02296,AC16403,East,Odisha,BR112,CHEQUE,60450.28,Success,web,Individual,2024-07-15 02:04:00,legit
TX02297,AC62750,South,Tamil Nadu,BR100,NEFT,58367.96,Success,mobile,Corporate,2024-08-06 07:24:00,mandate_violation
TX02298,AC90863,South,Kerala,BR194,UPI,78031.97,Failed,tablet,Individual,2024-07-20 19:37:00,unauthorized_device
